particle_id,particle_type,process,vx,vy,vz,vt,px,py,pz,m,q
8615,-13,0,-108.2341549582,155.3424184705,12363.496363441,12363.496363441,-0.6695405225,0.7542345995,2684.0781349323,0.1056580038,1
8616,32,0,-108.2341549582,155.3424184705,19887.0127932276,19887.0127932276,-1.2393781229,1.7788099799,5381.9214275652,0.354800004,0
8616,13,0,-108.2341549582,155.3424184705,19887.0127932276,19887.0127932276,-0.417381654,0.5890480522,1497.4861320777,0.1056580038,-1
8616,-13,0,-108.2341549582,155.3424184705,19887.0127932276,19887.0127932276,-0.8219964874,1.1897619543,3884.4353759494,0.105658017,1
8617,32,0,-108.2341549582,155.3424184705,4594.0237503031,4594.0237503031,-1.2393781229,1.7788099799,5381.9214275652,0.354800004,0
8617,13,0,-108.2341549582,155.3424184705,4594.0237503031,4594.0237503031,-0.8771354499,1.3403710334,3682.5317692999,0.1056579994,-1
8617,-13,0,-108.2341549582,155.3424184705,4594.0237503031,4594.0237503031,-0.3622426915,0.4384389732,1699.3897387272,0.1056580038,1
8618,32,0,-108.2341549582,155.3424184705,9306.351582959,9306.351582959,-1.2393781229,1.7788099799,5381.9214275652,0.354800004,0
8618,13,0,-108.2341549582,155.3424184705,9306.351582959,9306.351582959,-0.179691596,0.3641434214,1204.6475607187,0.1056580005,-1
8618,-13,0,-108.2341549582,155.3424184705,9306.351582959,9306.351582959,-1.0596865454,1.4146665851,4177.2739473084,0.1056579905,1
8619,32,0,-108.2341549582,155.3424184705,12835.3964349234,12835.3964349234,-1.2393781229,1.7788099799,5381.9214275652,0.354800004,0
8619,13,0,-108.2341549582,155.3424184705,12835.3964349234,12835.3964349234,-0.7919634806,0.9078763482,2834.585522065,0.1056579905,-1
8619,-13,0,-108.2341549582,155.3424184705,12835.3964349234,12835.3964349234,-0.4474146608,0.8709336584,2547.3359859622,0.1056580082,1
8620,32,0,-108.2341549582,155.3424184705,3825.536330891,3825.536330891,-1.2393781229,1.7788099799,5381.9214275652,0.354800004,0
8620,13,0,-108.2341549582,155.3424184705,3825.536330891,3825.536330891,-0.2854363726,0.3316717826,912.6972070657,0.1056579994,-1
8620,-13,0,-108.2341549582,155.3424184705,3825.536330891,3825.536330891,-0.9539417688,1.4471382239,4469.2243009614,0.1056580434,1
8621,32,0,-108.2341549582,155.3424184705,9660.1990445051,9660.1990445051,-1.2393781229,1.7788099799,5381.9214275652,0.354800004,0
8621,13,0,-108.2341549582,155.3424184705,9660.1990445051,9660.1990445051,-0.8651876989,1.208531402,3970.5427155256,0.1056580346,-1
8621,-13,0,-108.2341549582,155.3424184705,9660.1990445051,9660.1990445051,-0.3741904425,0.5702786046,1411.3787925016,0.1056579994,1
8622,32,0,-108.2341549582,155.3424184705,11168.3568333376,11168.3568333376,-1.2393781229,1.7788099799,5381.9214275652,0.354800004,0
8622,13,0,-108.2341549582,155.3424184705,11168.3568333376,11168.3568333376,-0.2325334667,0.5045568184,1532.0645852018,0.1056580038,-1
8622,-13,0,-108.2341549582,155.3424184705,11168.3568333376,11168.3568333376,-1.0068446747,1.2742531882,3849.8569228253,0.1056580082,1
8623,32,0,-108.2341549582,155.3424184705,7130.1710447181,7130.1710447181,-1.2393781229,1.7788099799,5381.9214275652,0.354800004,0
8623,13,0,-108.2341549582,155.3424184705,7130.1710447181,7130.1710447181,-0.1856561353,0.2929425109,719.8671731753,0.1056580007,-1
8623,-13,0,-108.2341549582,155.3424184705,7130.1710447181,7130.1710447181,-1.0537220061,1.4858674957,4662.0543348518,0.1056579905,1
8624,32,0,-108.2341549582,155.3424184705,17995.4914175252,17995.4914175252,-1.2393781229,1.7788099799,5381.9214275652,0.354800004,0
8624,13,0,-108.2341549582,155.3424184705,17995.4914175252,17995.4914175252,-0.6894324017,1.21647014,3358.8985445405,0.1056579905,-1
8624,-13,0,-108.2341549582,155.3424184705,17995.4914175252,17995.4914175252,-0.5499457397,0.5623398666,2023.0229634867,0.1056580126,1
8625,32,0,-108.2341549582,155.3424184705,12201.1828016517,12201.1828016517,-1.2393781229,1.7788099799,5381.9214275652,0.354800004,0
8625,13,0,-108.2341549582,155.3424184705,12201.1828016517,12201.1828016517,-0.4609970444,0.5866899991,2175.8699655229,0.1056580082,-1
8625,-13,0,-108.2341549582,155.3424184705,12201.1828016517,12201.1828016517,-0.7783810971,1.1921200074,3206.0515425042,0.1056580082,1
8626,32,0,-108.2341549582,155.3424184705,8806.7813393213,8806.7813393213,-1.2393781229,1.7788099799,5381.9214275652,0.354800004,0
8626,13,0,-108.2341549582,155.3424184705,8806.7813393213,8806.7813393213,-0.104507401,0.2099314796,665.5649239694,0.1056580013,-1
8626,-13,0,-108.2341549582,155.3424184705,8806.7813393213,8806.7813393213,-1.1348707404,1.5688785269,4716.3565840578,0.1056580258,1
8627,32,0,-108.2341549582,155.3424184705,15043.8719907568,15043.8719907568,-1.2393781229,1.7788099799,5381.9214275652,0.354800004,0
8627,13,0,-108.2341549582,155.3424184705,15043.8719907568,15043.8719907568,-0.9374897276,1.5019152104,4370.0333289176,0.1056579905,-1
8627,-13,0,-108.2341549582,155.3424184705,15043.8719907568,15043.8719907568,-0.3018884138,0.2768947961,1011.8881791095,0.1056580032,1
8628,32,0,-108.2341549582,155.3424184705,17264.9852639439,17264.9852639439,-1.2393781229,1.7788099799,5381.9214275652,0.354800004,0
8628,13,0,-108.2341549582,155.3424184705,17264.9852639439,17264.9852639439,-0.9797088214,1.5412141042,4496.1914318799,0.1056580082,-1
8628,-13,0,-108.2341549582,155.3424184705,17264.9852639439,17264.9852639439,-0.25966932,0.2375959024,885.7300761472,0.1056580021,1
8629,32,0,-108.2341549582,155.3424184705,16600.1504929874,16600.1504929874,-1.2393781229,1.7788099799,5381.9214275652,0.354800004,0
8629,13,0,-108.2341549582,155.3424184705,16600.1504929874,16600.1504929874,-0.6339725657,1.1296203602,3043.6954276745,0.1056580082,-1
8629,-13,0,-108.2341549582,155.3424184705,16600.1504929874,16600.1504929874,-0.6054055757,0.6491896463,2338.2260803527,0.1056579949,1
8630,32,0,-108.2341549582,155.3424184705,7158.3890415127,7158.3890415127,-1.2393781229,1.7788099799,5381.9214275652,0.354800004,0
8630,13,0,-108.2341549582,155.3424184705,7158.3890415127,7158.3890415127,-0.8922823744,1.1270216532,3776.4009241277,0.1056579994,-1
8630,-13,0,-108.2341549582,155.3424184705,7158.3890415127,7158.3890415127,-0.3470957671,0.6517883534,1605.5205838995,0.1056580016,1
8631,32,0,-108.2341549582,155.3424184705,18413.579746076,18413.579746076,-1.2393781229,1.7788099799,5381.9214275652,0.354800004,0
8631,13,0,-108.2341549582,155.3424184705,18413.579746076,18413.579746076,-0.4931008488,0.9422972385,2503.3725507784,0.1056580038,-1
8631,-13,0,-108.2341549582,155.3424184705,18413.579746076,18413.579746076,-0.7462772926,0.836512768,2878.5489572487,0.1056579994,1
8632,32,0,-108.2341549582,155.3424184705,19581.750163503,19581.750163503,-1.2393781229,1.7788099799,5381.9214275652,0.354800004,0
8632,13,0,-108.2341549582,155.3424184705,19581.750163503,19581.750163503,-0.9900771529,1.2715896862,3774.2172193614,0.105658017,-1
8632,-13,0,-108.2341549582,155.3424184705,19581.750163503,19581.750163503,-0.2493009885,0.5072203203,1607.7042886657,0.1056579994,1
8633,32,0,-108.2341549582,155.3424184705,3325.1684665407,3325.1684665407,-1.2393781229,1.7788099799,5381.9214275652,0.354800004,0
8633,13,0,-108.2341549582,155.3424184705,3325.1684665407,3325.1684665407,-0.5849519914,0.6298712305,1963.3124765952,0.1056580038,-1
8633,-13,0,-108.2341549582,155.3424184705,3325.1684665407,3325.1684665407,-0.6544261501,1.148938776,3418.6090314319,0.1056580082,1
8634,32,0,-108.2341549582,155.3424184705,19497.4124515972,19497.4124515972,-1.2393781229,1.7788099799,5381.9214275652,0.354800004,0
8634,13,0,-108.2341549582,155.3424184705,19497.4124515972,19497.4124515972,-0.4610484181,0.7660932739,2534.9012304142,0.1056579949,-1
8634,-13,0,-108.2341549582,155.3424184705,19497.4124515972,19497.4124515972,-0.7783297234,1.0127167327,2847.020277613,0.1056579994,1
8635,32,0,-108.2341549582,155.3424184705,4957.6236322753,4957.6236322753,-1.2393781229,1.7788099799,5381.9214275652,0.354800004,0
8635,13,0,-108.2341549582,155.3424184705,4957.6236322753,4957.6236322753,-0.4435671845,0.5271115774,2000.0946197535,0.105658006,-1
8635,-13,0,-108.2341549582,155.3424184705,4957.6236322753,4957.6236322753,-0.7958109569,1.2516984291,3381.8268882736,0.1056580082,1
8636,32,0,-108.2341549582,155.3424184705,19868.5537309046,19868.5537309046,-1.2393781229,1.7788099799,5381.9214275652,0.354800004,0
8636,13,0,-108.2341549582,155.3424184705,19868.5537309046,19868.5537309046,-0.9344382757,1.3370269085,4287.723075275,0.1056580082,-1
8636,-13,0,-108.2341549582,155.3424184705,19868.5537309046,19868.5537309046,-0.3049398657,0.441783098,1094.1984327521,0.1056580027,1
8637,32,0,-108.2341549582,155.3424184705,19876.96664055,19876.96664055,-1.2393781229,1.7788099799,5381.9214275652,0.354800004,0
8637,13,0,-108.2341549582,155.3424184705,19876.96664055,19876.96664055,-1.1167077815,1.4821009622,4533.4117761664,0.1056580082,-1
8637,-13,0,-108.2341549582,155.3424184705,19876.96664055,19876.96664055,-0.1226703599,0.2967090444,848.5097318608,0.1056579994,1
8638,32,0,-108.2341549582,155.3424184705,4350.5506145878,4350.5506145878,-1.2393781229,1.7788099799,5381.9214275652,0.354800004,0
8638,13,0,-108.2341549582,155.3424184705,4350.5506145878,4350.5506145878,-0.7180554523,1.1838239566,3659.8164975915,0.1056579905,-1
8638,-13,0,-108.2341549582,155.3424184705,4350.5506145878,4350.5506145878,-0.5213226891,0.59498605,1722.1050104356,0.105658006,1
