particle_id,particle_type,process,vx,vy,vz,vt,px,py,pz,m,q
9800,-13,0,-208.908433312,391.3857406191,11729.2056596681,11729.2056596681,0.0680043379,0.0967302874,133.3822770577,0.105658,1
9801,32,0,-331.4503409513,293.7208396716,2577.7683278869,2577.7683278869,-0.1775082507,0.157302214,251.7085292863,0.3548,0
9801,13,0,-331.4503409513,293.7208396716,2577.7683278869,2577.7683278869,-0.1238672672,-0.0314426462,162.047348014,0.105658,-1
9801,-13,0,-331.4503409513,293.7208396716,2577.7683278869,2577.7683278869,-0.0536409836,0.1887448601,89.6611812767,0.105658,1
9802,32,0,-206.090682438,277.9455693942,16556.9011669495,16556.9011669495,-0.119005337,0.1604973392,271.3975602938,0.3548,0
9802,13,0,-206.090682438,277.9455693942,16556.9011669495,16556.9011669495,-0.0360928283,0.2301075644,174.0983970667,0.105658,-1
9802,-13,0,-206.090682438,277.9455693942,16556.9011669495,16556.9011669495,-0.0829125088,-0.0696102252,97.2991632305,0.105658,1
9803,32,0,-383.0151095569,511.0038459828,10357.8142556709,10357.8142556709,-0.5450442272,0.727176786,668.8268436708,0.3548,0
9803,13,0,-383.0151095569,511.0038459828,10357.8142556709,10357.8142556709,-0.3447878225,0.605012789,435.3491763733,0.1056579999,-1
9803,-13,0,-383.0151095569,511.0038459828,10357.8142556709,10357.8142556709,-0.2002564049,0.1221639971,233.4776674319,0.105658,1
9804,32,0,-331.4503409513,293.7208396716,444.0404599988,444.0404599988,-0.1775082507,0.157302214,251.7085292863,0.3548,0
9804,13,0,-331.4503409513,293.7208396716,444.0404599988,444.0404599988,-0.1700583183,0.1445403215,93.5745117772,0.105658,-1
9804,-13,0,-331.4503409513,293.7208396716,444.0404599988,444.0404599988,-0.0074499324,0.0127618925,158.1340175136,0.105658,1
9805,32,0,-128.7760168751,322.0686658318,1536.5429902296,1536.5429902296,-0.0960043594,0.2401067893,350.3917113084,0.3548,0
9805,13,0,-128.7760168751,322.0686658318,1536.5429902296,1536.5429902296,0.0261189086,0.2384373616,169.1093596481,0.1056579999,-1
9805,-13,0,-128.7760168751,322.0686658318,1536.5429902296,1536.5429902296,-0.122123268,0.0016694277,181.2823516548,0.105658,1
9806,32,0,-303.3629195662,161.5948330526,2308.3599061461,2308.3599061461,-0.144673614,0.0770644894,224.1427484927,0.3548,0
9806,13,0,-303.3629195662,161.5948330526,2308.3599061461,2308.3599061461,-0.0004465761,-0.0636353861,37.6636970635,0.105658,-1
9806,-13,0,-303.3629195662,161.5948330526,2308.3599061461,2308.3599061461,-0.1442270379,0.1406998755,186.4790514293,0.1056580001,1
9807,32,0,-446.737048017,166.6934659674,7447.1289049701,7447.1289049701,-0.9555712151,0.3565575735,1005.3307042047,0.3547999999,0
9807,13,0,-446.737048017,166.6934659674,7447.1289049701,7447.1289049701,-0.5958537068,0.1646279107,477.3337175154,0.105658,-1
9807,-13,0,-446.737048017,166.6934659674,7447.1289049701,7447.1289049701,-0.3597175082,0.1919296628,527.9969866452,0.1056580002,1
9808,32,0,-292.5286292481,309.4583971181,8255.0188355683,8255.0188355683,-0.1478166063,0.1563713274,237.4940365977,0.3548,0
9808,13,0,-292.5286292481,309.4583971181,8255.0188355683,8255.0188355683,-0.0351340544,0.17550992,75.0165992035,0.105658,-1
9808,-13,0,-292.5286292481,309.4583971181,8255.0188355683,8255.0188355683,-0.112682552,-0.0191385926,162.4774373971,0.1056580001,1
9809,32,0,-292.5286292481,309.4583971181,2612.5397566569,2612.5397566569,-0.1478166063,0.1563713274,237.4940365977,0.3548,0
9809,13,0,-292.5286292481,309.4583971181,2612.5397566569,2612.5397566569,0.0495479209,0.1312356552,74.5883645715,0.105658,-1
9809,-13,0,-292.5286292481,309.4583971181,2612.5397566569,2612.5397566569,-0.1973645272,0.0251356722,162.9056720292,0.105658,1
9810,32,0,-331.4503409513,293.7208396716,17017.8473807853,17017.8473807853,-0.1775082507,0.157302214,251.7085292863,0.3548,0
9810,13,0,-331.4503409513,293.7208396716,17017.8473807853,17017.8473807853,0.0502831779,-0.0186108718,60.5307427612,0.105658,-1
9810,-13,0,-331.4503409513,293.7208396716,17017.8473807853,17017.8473807853,-0.2277914286,0.1759130858,191.1777865296,0.105658,1
9811,32,0,-331.4503409513,293.7208396716,19830.1444749597,19830.1444749597,-0.1775082507,0.157302214,251.7085292863,0.3548,0
9811,13,0,-331.4503409513,293.7208396716,19830.1444749597,19830.1444749597,-0.1886453827,0.0098173741,180.5153757073,0.1056580001,-1
9811,-13,0,-331.4503409513,293.7208396716,19830.1444749597,19830.1444749597,0.011137132,0.1474848399,71.1931535834,0.105658,1
9812,32,0,-208.908433312,391.3857406191,12789.0479037659,12789.0479037659,-0.0877044557,0.1643125307,197.3165636904,0.3548,0
9812,13,0,-208.908433312,391.3857406191,12789.0479037659,12789.0479037659,-0.1168609331,0.0575921692,160.6733267979,0.105658,-1
9812,-13,0,-208.908433312,391.3857406191,12789.0479037659,12789.0479037659,0.0291564774,0.1067203615,36.6432368912,0.105658,1
9813,32,0,-303.3629195662,161.5948330526,18367.7947308697,18367.7947308697,-0.144673614,0.0770644894,224.1427484927,0.3548,0
9813,13,0,-303.3629195662,161.5948330526,18367.7947308697,18367.7947308697,-0.1056660926,0.1818532406,125.3621806223,0.105658,-1
9813,-13,0,-303.3629195662,161.5948330526,18367.7947308697,18367.7947308697,-0.0390075214,-0.1047887512,98.7805678704,0.105658,1
9814,32,0,-449.526606751,516.042610979,17601.940261554,17601.940261554,-0.6264935451,0.7191951709,655.02678096,0.3548000001,0
9814,13,0,-449.526606751,516.042610979,17601.940261554,17601.940261554,-0.4032537746,0.2548951243,289.8958940853,0.105658,-1
9814,-13,0,-449.526606751,516.042610979,17601.940261554,17601.940261554,-0.2232397706,0.4643000467,365.1308870012,0.1056580002,1
9815,32,0,-169.6257697698,383.3421085469,15877.7631456418,15877.7631456418,-0.1202510431,0.2717587574,333.192240433,0.3548,0
9815,13,0,-169.6257697698,383.3421085469,15877.7631456418,15877.7631456418,-0.1083379288,-0.0041931932,157.2761837753,0.105658,-1
9815,-13,0,-169.6257697698,383.3421085469,15877.7631456418,15877.7631456418,-0.0119131143,0.2759519506,175.9160566265,0.105658,1
9816,32,0,-331.4503409513,293.7208396716,15657.4195756695,15657.4195756695,-0.1775082507,0.157302214,251.7085292863,0.3548,0
